# Total_Iterations; SpaceFilter; TimeFilter; POOL_SIZE; DIM_MULTI_LEVEL
#4.39003e+10;3;3;10;10;
Pattern;Sum_level;Count_level
100334076;44931;10
81474521;33753;10
239;571288;90
86263881;43763;10
4743168;46552;10
116652032;38246;10
100905432;301606;70
99612663;34455;10
131301339;35273;10
120567771;985398;100
10186175;69988;20
130285052;584803;90
3014746;34452;10
47278372;43932;10
58589179;552181;100
8405055;108283;20
120041944;76454;20
57644733;37223;10
133988663;414360;90
115080480;40782;10
16936447;462660;90
114819264;475626;80
983424;393555;80
18386022;263427;60
81690495;360697;80
14974519;77384;20
1835003;640663;100
57417216;144524;40
3145632;229447;50
134199269;33890;10
33718592;367514;70
3900024;70556;20
117180452;92020;20
19175038;34027;10
75645190;104568;30
67133458;34373;10
130031615;495147;100
26788966;33642;10
8159228;40772;10
533576;34572;10
133975990;82276;20
133972472;39124;10
134212662;68962;20
671744;591987;90
67371529;89135;20
2469888;326638;70
134216180;1088504;100
98743;161596;40
114968583;214959;50
66879391;41128;10
33451388;38039;10
8388864;1138661;100
49412348;34083;10
52897574;33728;10
10186216;38560;10
67112504;145089;30
117178374;513798;90
76768621;34454;10
120583160;46555;10
9504900;35958;10
130281534;44761;10
16544263;34223;10
117184011;112622;30
134068219;1096022;100
102512753;74229;20
113459520;35652;10
12470564;122637;30
9455648;1126668;100
133976031;81347;20
67240438;815741;100
119537207;44096;10
123991546;292888;70
114238866;38269;10
83787710;187130;40
16773179;36560;10
16524800;35942;10
67322072;37808;10
14889408;383834;80
959;1082638;100
262216;1038595;100
115081200;326774;80
117407741;805491;100
65682;296607;60
2358;1165674;100
95683071;823111;100
81270272;113969;30
10227712;171579;40
265734;939291;100
134052028;43398;10
9511936;106231;20
129948541;110663;30
134213382;40546;10
134216900;44322;10
75894535;37918;10
115053056;45247;10
50232895;421547;80
76770740;822595;100
5313553;33731;10
10243903;1000928;100
16795686;40474;10
78919195;49804;10
10110242;39001;10
1605636;63447;10
8417728;91862;20
19529728;36023;10
47748608;33920;10
133972513;44679;10
14708796;988828;100
58695375;114212;30
5876;584075;100
39661245;69650;20
31572935;283014;70
32635120;38185;10
129343199;37053;10
16519163;263658;60
131047036;75329;20
16543543;193934;40
100660735;74317;20
1842718;225060;50
14944256;427928;100
800511;87318;20
3414540;82023;20
77327870;190195;50
127688704;34678;10
65994751;42293;10
134217620;301937;70
28383;37066;10
131553195;576868;100
58496991;36070;10
186219;48303;10
81423870;81827;20
114299392;319215;70
134182399;224099;50
83627527;1089886;100
133961280;219618;50
23969790;34117;10
91144031;172383;40
134197191;116910;30
113488384;40018;10
117964551;33658;10
119480199;225246;60
41774743;33829;10
1049072;465692;90
83624009;235521;60
19137019;622387;100
3015425;660186;100
114255;193402;50
131858428;566903;100
87202052;34247;10
49116859;1032038;100
111366584;79708;20
117670397;215135;50
18874568;257592;60
134082496;35505;10
132624896;315383;60
131844356;34001;10
133959161;329345;70
33489407;272230;60
134184518;172855;40
134106443;35426;10
119244739;34405;10
42995712;34322;10
33548288;121799;30
33046047;373841;90
63238384;35070;10
126338025;48852;10
14818574;113933;30
115324416;452674;90
3078;1297790;100
106318855;37651;10
124780480;321975;60
117403503;394618;80
133955643;644321;100
19314523;34275;10
99338241;35820;10
1048352;81400;20
2897417;299020;60
16891392;204830;50
117684223;1054390;100
30985452;40424;10
20938240;45427;10
1310206;604306;100
71073791;137567;30
17602251;33795;10
67240356;1043722;100
121347550;123459;30
118255630;163021;40
76695732;39348;10
16793608;91000;20
2404568;75924;20
101155776;45955;10
9549750;34849;10
134215624;1163796;100
19142223;33795;10
57933824;655979;100
117699015;647321;90
124219391;282988;60
68288902;33879;10
16646654;37909;10
66874884;79322;20
110324148;1129125;100
83787318;335757;70
17281024;36485;10
117407659;73664;20
34400833;33891;10
84248259;70912;20
116525056;37688;10
16777417;770727;100
132120159;78663;20
10506272;727186;100
15700416;34894;10
14577664;36466;10
117143996;567860;90
9587090;91981;20
79728640;40494;10
4272;36155;10
67108471;109008;30
553016;34613;10
132792320;200295;40
117551136;34617;10
129892335;119688;30
26476543;1079645;100
3700856;37554;10
119506552;454312;100
23892991;638648;100
118064577;37857;10
9989951;716094;100
113467522;108550;30
1853951;212737;40
68091935;33640;10
33177;571915;90
131318209;33984;10
114556926;674490;100
32767487;39154;10
10252215;36093;10
117456952;109335;30
67107072;94799;20
38873236;1084820;100
56623423;37620;10
2377782;36104;10
18907424;42385;10
133163519;715676;100
14804935;499220;100
2360192;159662;40
51743429;976275;100
127125888;272501;60
117180616;42791;10
67502848;1036998;100
117670151;242546;50
13630976;69743;20
134114919;86629;20
8142727;213225;50
16022076;88219;20
132350000;35158;10
129461248;54048;10
133988353;767933;100
76807711;161336;40
83689206;46947;10
134201552;36787;10
124677943;34884;10
67076089;96088;20
3593;856082;100
110655;473674;90
92258143;34663;10
132616256;1041916;100
132632447;36304;10
785924;35102;10
29475719;203384;50
109838336;304037;60
123731975;911735;100
119276032;128615;30
130014189;922971;100
1593127;35231;10
1029632;46069;10
55087689;381020;70
9440774;55597;10
9437256;869650;100
101943744;35334;10
77221887;85438;20
104718398;34940;10
16535108;39712;10
125302749;415210;90
131084;45048;10
109002743;33771;10
9693432;34777;10
65122392;86269;20
4992;437779;80
32457;195600;40
58419636;34152;10
81686216;393852;100
25165823;1381820;100
100663287;1032606;100
18880000;374907;80
2471451;34026;10
130261456;826363;100
2194;504232;90
224548;1142010;100
1875615;34955;10
132415999;587586;100
259008;835457;100
94783926;212821;50
1867303;994424;100
134217064;36878;10
117678586;40748;10
115005513;125533;30
76762615;36790;10
115341017;78024;20
109527540;527747;100
119771204;168523;40
132349959;1145788;100
134179765;271857;50
79461951;203839;50
281638;85672;20
133958728;76478;20
75;1391070;100
261127;968690;100
70195115;49055;10
120451800;34954;10
57557503;418482;80
67372559;182033;40
85219368;239532;60
8520962;34853;10
33856;44344;10
121403879;84485;20
94821225;70266;20
76807752;582571;100
117342134;35632;10
66977462;37263;10
66973944;35137;10
16380152;106639;30
4721668;326339;60
115042812;50143;10
13658400;36075;10
37374;671616;100
16810519;34129;10
99580919;109296;30
74679864;82260;20
1837040;35710;10
82280448;464434;100
33554212;445279;80
159228;37496;10
8126495;148653;30
16457671;83258;20
23770458;44738;10
23639162;39872;10
57520327;39165;10
56904904;36949;10
50430459;769617;100
102556099;76946;20
1874895;34608;10
66649919;96387;20
361153;40824;10
134033408;55215;10
133169156;500969;90
133955930;116969;30
2097700;34735;10
134020735;1286756;100
74755;36858;10
53497279;46946;10
3964478;43937;10
819272;45356;10
134215665;94759;20
110132736;215936;50
79580966;72564;20
50335432;36365;10
69160951;115562;30
266764;69073;20
67265023;75100;20
37785664;262128;50
14713344;34912;10
15757424;380842;90
133971483;163070;40
65007615;217383;50
4313;474269;80
115305837;256815;60
77484020;41892;10
32449778;33643;10
115302319;79630;20
132612059;35111;10
3948287;995318;100
100893128;286599;60
58587903;74193;20
95679120;33706;10
2932351;550288;90
7117677;35976;10
125812280;79969;20
57653209;442863;90
131105279;86932;20
12583427;35894;10
261847;41165;10
58570313;1052243;100
33456059;47196;10
9679360;334350;80
197083;312896;60
113992998;151599;30
81526776;338783;80
117211640;47847;10
16547389;619326;90
75563023;38822;10
54304351;103372;20
102698815;34207;10
76807670;81309;20
1265151;178498;40
16572015;85906;20
33516544;389706;70
20222464;187472;40
147913;37801;10
46884274;213916;50
262608;34050;10
65909248;34027;10
119800027;76106;20
9442852;40071;10
33332847;35681;10
31657923;394921;100
18842104;173029;40
16742360;39418;10
116;612395;100
82999783;33602;10
77483300;510227;100
119837695;47196;10
133988312;832281;100
10539333;152099;40
7114756;41045;10
24944335;85977;20
95898038;271988;60
115080831;686027;100
790080;69772;20
133758471;83185;20
1863744;662441;100
2101259;155740;40
52592128;128910;30
22020608;401561;90
5033;38923;10
1844755;34622;10
131329524;922538;100
14379444;34325;10
56988617;77946;20
9465359;34340;10
33562688;125261;30
133415416;297474;60
62766831;33998;10
130236912;183621;40
14709188;171805;40
9437215;142775;30
69078556;111384;30
102727679;173090;40
7723593;38478;10
117239743;37688;10
66843099;34261;10
67106311;37114;10
53852876;79356;20
1048703;335735;60
98533239;425978;90
66452191;94601;20
134217702;1215608;100
118750720;656177;100
75908999;35913;10
148633;41521;10
83885184;35527;10
68290980;185182;40
6032388;367256;80
2093503;101980;20
80506423;35059;10
117402660;332725;70
7872;116311;30
129425389;35551;10
1310247;355019;70
19665408;1111103;100
52503499;34690;10
9963967;481371;100
1933384;47868;10
99479535;72482;20
36086793;33692;10
134212065;104927;30
109313539;41095;10
191487;41875;10
128176635;88466;20
26843545;84093;20
1061376;99941;20
2083300;208457;50
4354;35947;10
16880200;446656;80
100895206;35092;10
14182436;630223;100
64880639;374430;80
75034872;34108;10
16776779;218348;60
134215583;78208;20
23331328;462079;90
67387392;65086;10
300545;435612;90
62945342;36345;10
524070;177158;40
34603519;35752;10
33591552;35415;10
94369791;43803;10
256292;207892;50
104828814;34206;10
75726783;135514;30
261929;40569;10
125545942;85565;20
123732736;33726;10
77221126;222946;50
1834880;114457;30
117440000;1365332;100
37822612;40400;10
19173967;875216;100
108952894;81567;20
67219968;527277;100
100925387;34101;10
6295600;38833;10
16744479;38219;10
133688831;976182;100
1573336;551928;100
2379263;37837;10
131812612;78470;20
57456201;1115482;100
133692349;702119;100
125681663;1001670;100
125304827;412406;80
16769023;342024;70
38684745;76549;20
4186112;370115;80
133017800;126029;30
20749895;640854;100
278079;867931;100
52412031;36700;10
56930889;267820;60
134018575;36571;10
14962215;351959;80
98266550;451190;90
67135495;36214;10
132184572;33736;10
14188032;397103;90
2359513;264150;60
134200832;1220783;100
127726559;90085;20
115027382;36593;10
8126536;216479;50
1855268;36071;10
134105126;216860;50
19694272;40472;10
57429497;41238;10
77032594;129700;30
1579014;41602;10
62922115;155695;40
67324068;37200;10
114442313;219626;50
100925428;40365;10
109774210;73639;20
20747776;128612;30
77221167;35575;10
127897542;126548;30
123929024;41420;10
63424241;197533;50
17571391;34508;10
261888;1319503;100
131857626;40142;10
116355062;84415;20
133169115;1118126;100
14447416;177484;50
134214904;34513;10
131852709;36612;10
8130054;486805;80
1573377;928733;100
67244553;37832;10
111149023;35091;10
58515383;36739;10
19173926;119981;30
110184868;48956;10
75296375;42299;10
43122688;614629;90
109294591;34311;10
61987052;1059999;100
110248192;1074432;100
67745280;34765;10
19922942;644181;100
1576895;352473;70
50592779;38033;10
121110527;1111368;100
117182015;668743;100
118460353;361238;80
67076007;33769;10
8393225;171119;40
19398399;902831;100
100106231;35134;10
40894177;38280;10
24063;68431;20
119537535;79855;20
83885863;112685;30
65600;1218485;100
9647616;40953;10
65420743;86177;20
96395247;880859;100
133152245;35204;10
19176045;79286;20
118492735;203397;50
82312192;33602;10
50228534;42179;10
395303;34246;10
225268;36794;10
134217023;1105407;100
131821047;35573;10
1050143;45778;10
50626560;824602;100
58472447;40292;10
3675;312371;60
133963727;35633;10
83787359;37153;10
132402688;505617;90
33620416;876653;100
134058713;487234;80
109413524;34599;10
12344923;34758;10
133842944;1153541;100
133917952;300208;60
54107343;78697;20
15200760;488951;100
524790;78340;20
536064;43470;10
75645108;134909;30
124532224;84901;20
113476039;188076;50
134189558;142277;30
123974079;299027;60
157;46396;10
233024;40936;10
100687872;639933;100
82014520;551434;90
66961353;35343;10
18612222;34888;10
57513929;37876;10
1556;46899;10
132313339;33598;10
102529272;35557;10
119337278;44982;10
57446408;35441;10
18908226;40160;10
66878999;36875;10
122421247;703317;100
126862307;316110;70
121872895;815667;100
117210879;702391;90
134209987;37546;10
117342175;38736;10
37415;90012;20
18911744;1103728;100
50593499;84646;20
126026240;35995;10
17002423;72958;20
133993270;626936;100
16810560;545197;90
100793863;35129;10
18841343;43158;10
66977503;1261908;100
126119950;229812;50
1048065;369590;70
1835559;33905;10
117408256;35276;10
31223359;33883;10
9052672;268722;70
14692359;207356;50
57413183;71709;20
19698469;34340;10
56923648;61944;10
109154304;72601;20
20742344;35034;10
134213628;1074260;100
38273244;33934;10
109570558;705358;100
134179847;704243;100
32567312;34684;10
133298684;73916;20
100654975;547341;100
58459136;160222;40
114970415;44745;10
123993911;183341;50
58719755;52380;10
76677504;40964;10
133365567;157928;40
113434976;39243;10
115236671;102515;30
29027639;38531;10
29498823;42545;10
116167168;80750;20
100392957;129127;30
786726;34875;10
127913979;235635;50
15179775;73826;20
67124736;549793;100
8417336;755900;100
105064848;35117;10
132130836;35017;10
101572668;480207;100
125689583;78767;20
50491910;73282;20
75628033;33905;10
117694900;83867;20
16843024;94310;20
127392741;136150;30
117584320;160689;40
222511;34137;10
126337592;139413;40
120042459;917612;100
16535231;34189;10
34340863;481456;100
133852983;89479;20
115342334;49209;10
27606208;38461;10
134086857;145198;30
10481728;364850;90
147872;1133565;100
75702672;317834;60
4845559;34835;10
134184764;36233;10
128969717;110839;30
117437120;50248;10
134214348;40298;10
109052159;566131;100
3014910;38893;10
47126501;34533;10
260571;42065;10
124776447;568885;100
131858943;1098593;100
95869935;516826;100
121596928;43646;10
2920521;36002;10
31387511;400133;90
77228326;33959;10
2071;628523;90
57127897;1036447;100
115340215;34570;10
4984324;33811;10
117571647;147787;30
133955848;91428;20
134105167;187866;50
117702656;1135153;100
82999742;361944;80
100696512;158128;40
57538555;389842;80
134200955;134564;30
16863;41221;10
113467399;109311;30
16814160;39510;10
223231;491757;100
2039808;45325;10
3677711;309864;60
15757342;52262;10
164063;35971;10
133418419;36236;10
117424447;33725;10
16519040;859279;100
134164335;34496;10
131596295;434091;90
33423039;656680;100
133957247;321524;70
233106;445428;100
2096857;148577;40
18517318;35901;10
33542095;34451;10
57666046;34575;10
132888026;559026;100
76546495;577521;100
41499806;988828;100
93552639;79852;20
76696575;40435;10
133988991;36561;10
80890164;131288;30
110358011;42553;10
13893632;333409;60
33030143;671040;100
124747583;225127;50
133690312;35637;10
52719104;42421;10
66847296;43130;10
622656;33962;10
95344459;34529;10
51480773;74768;20
122397136;35786;10
117453311;42414;10
14303488;72526;20
75515972;34816;10
1064976;547675;100
28629613;1152954;100
132124479;179314;40
51183616;33700;10
12611776;40825;10
6304199;80033;20
918496;34474;10
100564783;290414;50
76619776;235717;60
33521625;34251;10
62976120;470451;100
83661823;320855;70
6289407;37185;10
56883199;1054621;100
504320;229849;50
134141787;33694;10
83779439;159668;40
149950;690758;100
10387380;46303;10
66845177;78677;20
123974120;80912;20
130842623;82416;20
14650822;415261;100
228868;1029886;100
262649;488079;80
94540136;79610;20
117444156;48354;10
84148151;33796;10
4746294;43883;10
117337094;48814;10
58196480;167167;40
1835518;956858;100
15496764;34936;10
68946950;116169;30
125808639;153877;40
672;220224;50
133131775;971610;100
300750;33583;10
38347924;78290;20
24578;55228;10
132153343;1214315;100
113467440;90351;20
124760256;84154;20
9587172;33880;10
133159919;34504;10
53795950;76922;20
75644944;35595;10
110100992;520062;90
133957926;519611;100
9448448;88287;20
56650806;44527;10
77549463;41230;10
129974174;85438;20
124731392;236927;60
133939616;213018;50
30215;186264;40
50070027;37180;10
52915638;310069;60
50364419;84909;20
134217187;497275;100
130023426;116672;30
1597488;638979;100
86414043;403837;80
18874404;902864;100
16978312;37955;10
76695855;319410;80
163343;33828;10
67105755;114715;30
789524;33866;10
50593335;244310;50
