Pattern;p
58523583;3.64105e-07
133927424;7.086e-07
23870976;5.93852e-07
1969414;2.75078e-07
116326143;3.59106e-07
18977497;4.24522e-06
147546;2.86371e-07
1786;7.08714e-08
77220347;6.95535e-08
6819335;1.25314e-07
133148991;9.25713e-08
69190264;2.12001e-08
16814080;1.79521e-05
114556425;5.4768e-07
2620964;4.7899e-07
117655988;6.6236e-08
134004223;9.11534e-07
134152576;9.91688e-06
119651332;2.88575e-09
62580637;1.06341e-08
113250304;7.9799e-07
67332596;5.23026e-07
47934975;5.51679e-07
131857844;8.20304e-07
63729724;6.11234e-09
20290249;1.39152e-07
133673408;2.03321e-07
134217422;2.71404e-06
134211785;3.93099e-07
131745865;5.08597e-07
117329188;1.11504e-06
131854326;1.89319e-06
77591551;7.36003e-07
64702752;1.68328e-07
52447487;2.97892e-08
18874632;1.08886e-07
3698912;3.42655e-08
130416640;2.13682e-07
133959168;0.000367373
83644199;2.54946e-07
118938477;7.1803e-09
79617903;1.04648e-06
132349503;1.86608e-06
3146240;1.58203e-06
229239;8.5391e-08
31703566;2.97664e-09
104857632;2.39699e-07
134214624;3.17892e-06
131820463;3.0539e-08
108986367;7.24756e-07
64111008;2.03139e-08
56725721;2.65285e-07
134139903;4.75565e-06
126351871;1.05355e-06
50089472;4.31341e-07
113248185;1.36335e-09
83361775;5.58973e-08
107952075;9.51844e-08
127130623;1.99844e-07
77071871;1.12408e-07
110191624;6.13507e-10
76621385;2.54855e-07
242632;7.9206e-07
2232585;1.02933e-07
132925958;6.18051e-09
105054640;1.21929e-07
33357787;3.30385e-07
16842944;1.2289e-06
33555474;1.14385e-07
133095419;8.20054e-08
132120792;8.86721e-07
12583425;4.39589e-07
131591073;9.32757e-08
133975359;7.64815e-07
76574211;3.86282e-08
133955650;6.47908e-07
133399489;1.00501e-07
806911;1.2296e-06
21541978;3.93826e-07
80234496;9.48845e-07
116157958;2.89212e-07
133791744;3.96287e-06
112417260;1.82007e-07
58719871;2.12332e-06
121614278;8.22553e-09
37686;2.45834e-06
16776699;5.15595e-07
114930176;2.34405e-06
9439233;1.21645e-06
56836096;9.52389e-07
19699489;7.6711e-08
66911935;6.04622e-07
130770354;5.75378e-07
114819081;2.85939e-06
17860753;1.29518e-08
100664832;3.32586e-06
3414533;1.08e-06
67190864;2.01412e-07
132915199;1.35317e-06
52533318;6.43273e-08
56988377;3.42478e-06
590112;1.05887e-07
32832511;2.14886e-07
33552120;2.39722e-08
76770599;1.38902e-07
10488832;2.14523e-07
132378841;6.76266e-07
24657153;3.49926e-09
46137792;1.10681e-07
14867309;1.17021e-08
133166663;1.28246e-07
133150431;1.98683e-06
9661879;7.22302e-07
75108;8.79359e-08
263699;9.99516e-07
50364888;6.78288e-07
102961612;3.45381e-08
131320310;5.05825e-07
106901287;5.8374e-08
113246704;2.94506e-07
1865788;4.79012e-07
133955053;8.69634e-07
100728320;1.0685e-06
51480604;8.24825e-09
9201203;7.45706e-07
196096;1.03782e-05
33621122;7.80312e-07
50586048;3.42087e-07
132350264;1.70805e-07
1788415;5.06279e-07
99087353;7.56476e-07
10251791;2.1834e-07
80478719;7.53068e-07
133842951;1.44288e-07
31669703;1.83143e-08
100659195;3.18751e-07
127130108;8.17872e-07
31580643;8.02103e-09
123834879;7.70632e-07
125541870;5.55564e-08
106958336;3.3527e-07
134108159;1.80273e-06
114556343;8.90948e-08
131295520;7.86879e-07
133923391;1.02978e-07
33719626;3.86282e-10
127139263;2.63149e-07
80869176;3.63559e-10
7397827;2.17e-08
129233913;3.16251e-07
134063104;1.38248e-06
33160446;1.46342e-06
213007;7.30504e-07
8651780;2.63671e-07
114518324;2.02587e-06
14971450;9.87291e-08
81559078;8.83904e-08
119377607;1.96992e-06
135675;1.21133e-07
33155488;1.04751e-07
6292993;5.9701e-07
117186267;4.39907e-08
85888847;1.65124e-07
124757971;5.91079e-07
133431151;3.65218e-07
248228;2.63308e-07
33442816;5.86853e-07
133690237;2.88121e-08
54369919;4.61107e-07
110774272;1.72289e-06
133136359;2.7167e-07
67333193;3.70785e-07
32339130;8.20281e-09
133936064;2.0123e-07
134017657;2.8753e-07
50409984;8.2278e-08
113467864;4.23706e-07
133556;4.3768e-07
133164544;8.35187e-07
133429752;2.85477e-05
87932639;3.06731e-07
109249023;9.64478e-07
132578173;1.23133e-07
116387904;6.63496e-08
33324603;7.11531e-07
125812715;4.45815e-07
29155055;6.30867e-07
131072510;8.45957e-07
66058237;1.50468e-07
134203865;5.99555e-07
115068390;2.66239e-07
132354502;3.62082e-07
134115236;5.17413e-07
8646143;7.67542e-07
79914176;1.38607e-09
20260;7.84993e-07
98335;1.27987e-06
133960608;5.83127e-07
3408896;5.11165e-07
14708835;2.28361e-08
125835263;5.01076e-07
131331584;9.90154e-07
7078368;3.21387e-07
132616192;6.0591e-06
196816;9.8077e-07
132116431;4.34022e-07
133158907;6.13711e-07
19249144;4.77331e-07
123678647;6.44409e-08
18874591;6.16892e-07
58572671;8.95174e-07
121534927;7.63475e-09
127909887;2.79761e-06
50163391;2.79305e-07
134153214;2.46402e-07
74396569;9.30712e-08
2891504;7.90742e-09
111008;8.19213e-07
127664124;2.95619e-07
115343040;7.27096e-07
117210934;1.31449e-07
124499963;5.18277e-07
133010431;2.062e-06
130515905;1.72645e-07
19263936;3.08798e-08
12504;3.6924e-07
134192632;2.51038e-07
132632383;1.36767e-07
134149696;1.32427e-07
81457015;6.42137e-08
38117905;1.38607e-09
125163758;2.66534e-08
117415903;2.05411e-07
116232392;1.13908e-07
107426412;4.22638e-09
78737407;5.18072e-09
6300708;4.36044e-08
18911890;3.83283e-07
18915408;2.9496e-07
77483559;3.43389e-06
16546876;9.18306e-07
23892845;1.31563e-07
7078409;3.07367e-07
120558573;4.22183e-08
1310687;1.03078e-06
130540531;6.73494e-07
19136568;3.27158e-07
15175289;7.5893e-09
14708794;8.61954e-07
70123518;7.5893e-08
52793855;6.40364e-07
14684168;8.90902e-07
101125895;4.19911e-08
91150251;1.77462e-08
100859926;4.60357e-08
67896834;1.50968e-07
134209502;4.60084e-07
125747067;6.72131e-08
551;4.51811e-06
52936671;1.53354e-07
123991544;3.23591e-07
133990912;5.0737e-07
33583103;3.4111e-07
2109496;1.52974e-06
52913444;1.51536e-07
67082239;8.10374e-07
100530428;3.39474e-08
7573048;4.27182e-08
134177120;4.28091e-08
133957131;9.60365e-07
52164607;4.31363e-07
16776740;1.41166e-06
241151;5.59268e-07
19139366;2.95165e-08
101123056;1.41084e-07
75645003;1.65011e-07
59748583;6.81674e-11
1312806;3.39837e-07
8351743;1.07948e-06
2931806;3.13661e-07
99581951;5.13778e-07
17042235;8.63454e-10
33538048;1.38157e-06
14781952;1.06e-07
78072756;7.68701e-08
115308539;4.44065e-07
66576367;1.64897e-07
81292594;1.56103e-08
100270078;4.74218e-08
50364929;3.28112e-07
121347548;3.15524e-07
125810637;7.70973e-08
10223606;4.43611e-07
56864960;3.06435e-07
124776960;8.11828e-07
37945728;5.45521e-07
81415478;3.48199e-06
6062591;1.95231e-07
123993663;3.89043e-06
115043764;2.12326e-05
131835378;2.46539e-08
5777428;6.10575e-07
14913084;2.03298e-07
52527681;8.24371e-08
124254200;6.04917e-07
102899728;1.7769e-08
98233655;1.43856e-07
224960;6.11212e-07
75647122;3.80079e-07
83295097;2.47448e-08
16730532;1.26837e-07
124780478;4.94123e-07
126915264;1.44742e-08
54427647;6.53839e-07
16556031;2.16904e-06
133281791;1.57685e-06
31488455;4.5763e-08
117669896;1.55049e-06
33554239;3.81681e-06
23081048;2.69943e-07
2367504;3.15956e-07
134070181;2.43926e-07
134205305;3.61514e-08
130014207;8.15895e-07
133828159;1.23406e-07
132120628;2.87394e-07
117673414;7.80289e-07
3940296;8.51184e-08
124124672;8.54728e-07
10203136;6.99193e-07
29210623;5.17595e-07
129487865;2.14409e-07
19174546;1.12067e-07
133906439;1.99299e-07
119541759;2.72451e-06
17076736;1.26007e-06
25856;2.57741e-07
67240116;1.68646e-07
134209543;3.24845e-06
14450207;1.93255e-06
132249600;2.37632e-07
124238811;7.46887e-08
100564847;1.69282e-07
67100631;4.53768e-08
131857926;6.42705e-07
1576451;5.79964e-06
77295542;6.93512e-07
16779456;4.06255e-07
1307128;1.57819e-06
126044160;4.34022e-07
20766719;2.6099e-07
100655039;3.67127e-07
4028;3.2375e-07
126083578;2.75555e-07
19295270;3.11525e-08
134198269;7.60339e-07
126058952;1.77369e-06
105722440;4.40589e-08
16580575;6.47886e-07
30722789;3.97643e-09
35721368;4.9435e-07
3997696;5.5286e-07
110231844;4.97713e-07
57671161;2.26611e-07
134022656;5.50633e-07
1048628;6.92035e-07
115304383;1.09477e-07
33551359;3.36892e-06
127650854;5.50338e-08
131591670;4.82875e-07
16810480;6.48476e-07
71372864;1.95959e-07
98376;5.96147e-06
311552;5.69652e-08
131333621;5.53292e-08
9568292;2.51742e-07
117600256;7.78653e-07
133429711;3.01323e-07
209407;1.41684e-06
18911808;1.78287e-06
24944383;2.80986e-07
13183;8.02785e-08
67305600;6.53534e-06
109052448;5.51701e-08
10387448;5.94556e-07
117764367;1.49968e-08
96378703;4.99485e-07
124244448;1.03819e-07
215044;1.15707e-06
93952987;6.53044e-08
8389083;4.77126e-07
97200019;1.08159e-08
100336200;4.77172e-10
9176577;2.21135e-07
126295583;1.65647e-08
77181444;4.59448e-08
133692315;5.15345e-08
133950774;2.74715e-07
77220903;4.11572e-07
15851975;2.46993e-08
133824003;4.74695e-07
81949120;4.86147e-07
8061312;3.46972e-08
27037593;3.40837e-10
100072063;1.04978e-07
123732096;5.75356e-07
3042304;4.18184e-07
110315948;2.86985e-07
86376448;5.42862e-07
61921390;2.86303e-08
117282816;8.90721e-08
52400600;9.25713e-08
116619700;7.29209e-07
82739007;1.80453e-06
77331483;7.86197e-09
116653568;1.09104e-06
134198989;7.13099e-07
9448470;5.01576e-07
15962104;1.66919e-07
88252736;1.60057e-07
56885471;2.83258e-07
164352;5.42931e-07
134217299;7.53136e-07
81750016;3.35611e-07
32569855;2.41267e-07
119505859;1.76394e-07
133988834;1.16566e-08
19119616;1.96617e-07
119511496;3.64696e-08
2363945;6.75334e-07
109199648;1.15086e-05
134119392;1.17882e-06
223520;1.51593e-06
8536324;2.85803e-07
126089215;4.45349e-06
133957851;2.7638e-06
5799935;3.28703e-07
69407104;2.26475e-07
67142209;2.26907e-07
9961547;4.0521e-07
33373855;1.3329e-07
9650687;4.16344e-07
123796901;3.63559e-10
56623904;4.74445e-08
132641497;7.9699e-07
4872997;9.72521e-09
3422207;4.4786e-08
23114232;1.28995e-07
19136527;8.23462e-07
793600;2.14795e-07
66949193;4.20593e-08
117194784;1.85256e-07
23868939;1.39675e-06
270015;1.47401e-07
20971009;4.7315e-07
70840803;4.15821e-09
71305220;1.37266e-07
305236;2.8244e-08
126075143;1.31813e-07
8225;3.81101e-07
39661056;1.93936e-07
59883748;5.79877e-08
133690875;3.38065e-07
254462;6.87234e-06
58458614;5.60291e-07
76731099;1.30677e-07
786523;7.12758e-07
108556515;5.47611e-09
113348808;1.08659e-07
74278912;4.54449e-09
133953572;1.03751e-07
98163933;1.55876e-08
132118591;2.40154e-07
75496960;8.54365e-07
10248191;4.49814e-07
75190;1.21147e-06
25162745;1.64374e-07
57127867;1.55831e-07
9994649;3.16297e-08
76587007;6.84764e-07
221401;4.21638e-07
130079;1.65692e-07
119046136;1.75645e-07
133957892;2.98073e-07
99613695;3.74739e-07
260099;1.06936e-06
18907611;2.34019e-07
80216063;1.16591e-06
16646141;3.91644e-07
133696512;3.06317e-06
100792323;3.55834e-08
83624408;7.41752e-07
12021247;2.00458e-07
132119990;3.07412e-07
132366847;5.32378e-06
131634688;1.02633e-06
115315657;7.21438e-08
130277793;2.11773e-07
19774976;8.24553e-07
34145345;7.2621e-08
133971964;1.14233e-06
126646663;2.63353e-08
92264445;8.07556e-08
100597311;2.29426e-06
134106719;5.55905e-07
133945816;1.34926e-07
13862;8.16736e-07
132116472;8.2453e-07
17860671;7.70519e-08
66997046;9.56616e-09
74682083;1.34744e-08
119799808;3.99937e-05
81423872;6.94353e-07
19284406;4.60357e-07
76553823;3.30839e-08
17039355;4.78119e-06
2092544;6.91195e-07
458752;6.17992e-06
19820031;3.54789e-07
132905406;2.02684e-08
113469942;3.86236e-07
29374734;1.89733e-08
125804239;6.08939e-07
14917240;1.63829e-08
510;0.000339137
66715132;1.10556e-06
76622866;4.95122e-08
47260818;1.12317e-07
134100403;3.63559e-10
119275503;5.86921e-08
158943;7.41479e-07
124518911;2.27338e-05
67502859;2.69079e-07
134213102;3.48563e-07
8224703;3.05004e-07
38441837;2.71988e-08
2134040;2.31837e-07
22586450;1.76394e-07
132873662;1.7669e-07
115305782;4.83432e-06
19164671;4.35885e-07
1310646;2.34162e-06
127889335;5.83445e-07
267855;8.44753e-07
56208598;9.63535e-06
14158336;3.02368e-07
72126536;1.49741e-08
33292772;1.80871e-07
24772609;3.72421e-08
83637760;7.72768e-07
67370492;4.51654e-07
20483142;4.20025e-07
133983238;8.29529e-07
38277778;5.14891e-08
8389124;5.56064e-07
113992128;2.62444e-08
77090304;4.03892e-07
50573375;3.50744e-07
104742012;1.49741e-08
114818999;6.43727e-08
100859967;6.29094e-07
81818111;1.21633e-07
63825635;7.83925e-08
117444088;3.51017e-07
50167547;1.73145e-07
15627256;8.50729e-08
7347463;2.05866e-08
127923198;1.57694e-07
2109455;5.70561e-08
1114112;7.05173e-06
1835033;4.63516e-07
115232255;1.28368e-06
16666119;3.20728e-07
86245872;2.46312e-08
50333185;3.44859e-07
112115455;2.27611e-07
134069789;3.39019e-08
100458095;6.06122e-07
119506889;5.53292e-08
134020847;3.67286e-07
118983655;4.89442e-08
19382272;8.21303e-07
113467536;3.00391e-07
42995072;3.09026e-09
83883897;8.67998e-09
8156731;3.35838e-07
4192;4.84488e-07
133988424;2.55921e-06
128956383;2.04343e-07
8409120;3.18183e-07
124761817;5.32274e-06
87169292;6.63041e-08
12320769;3.56993e-07
242468;9.94562e-07
133969435;2.68495e-06
97183026;9.44118e-08
16879769;3.19273e-07
81529143;1.72464e-07
102529249;1.71327e-08
76548391;9.1617e-08
131328417;3.95235e-07
119512526;2.89416e-07
2355200;1.41077e-06
102655;1.72448e-06
131560;1.39348e-06
50331704;1.17952e-06
19321705;3.76852e-07
67242276;1.14812e-06
119537152;8.54228e-06
17040959;4.96486e-08
1867784;4.83875e-07
159704;5.74038e-07
523867;7.48864e-07
99596187;1.8746e-08
117391359;8.21667e-07
77089215;1.5115e-07
14680568;1.76997e-06
115061231;3.31748e-09
50430208;2.17395e-06
791048;1.07543e-06
95869823;8.57137e-07
83886016;4.33863e-06
19136960;4.10454e-06
4718884;6.99079e-07
134184484;1.2081e-05
50397188;3.86214e-07
67106555;2.77032e-07
19660873;1.47242e-06
83773440;2.20267e-06
147751;5.48747e-07
409892;6.53566e-07
124647391;1.38562e-07
8134183;5.28229e-07
57521883;0.000615045
125679113;1.25655e-07
117229572;1.57694e-08
134152184;2.60222e-06
2495241;1.22942e-06
133152222;2.83985e-07
56881520;6.04418e-09
84144639;2.13902e-06
133495359;3.31521e-08
103153152;4.33317e-08
133664768;6.05849e-07
132382687;4.8465e-06
149870;6.0828e-08
77032886;1.15864e-06
56733723;2.3086e-07
82211776;5.41931e-08
33572900;3.58947e-07
132252152;7.66429e-07
55389847;3.86055e-08
74348347;4.26523e-07
241069;1.72691e-09
83888135;9.40937e-08
13920821;4.1893e-06
55683286;2.1525e-07
93584896;1.76685e-06
111131;3.44541e-07
117407550;1.1194e-06
9416129;2.27225e-11
33056;7.87686e-06
1048587;3.13693e-06
105842608;1.49968e-09
68816262;6.1287e-07
14155848;7.62998e-07
16254467;1.49037e-07
57559551;9.61574e-06
14159366;4.50268e-07
125853696;4.21388e-07
28818;4.96031e-08
119399230;5.18072e-09
106917847;1.09522e-08
6259768;4.31727e-09
14421507;1.49789e-06
132352055;2.23407e-07
16941056;2.33085e-06
1183711;1.04296e-08
131842496;4.95418e-07
31465351;9.8161e-09
113578713;3.40837e-10
19152431;6.74857e-09
134199276;5.75424e-07
16551424;8.79109e-07
34092616;3.97643e-09
133169133;1.4254e-06
56885758;7.53204e-07
18579904;3.91144e-07
20971319;3.16365e-07
107993179;4.31727e-10
16545787;3.14842e-07
1069016;1.08568e-07
132641661;1.66351e-07
128046041;2.06774e-09
133425637;1.8053e-07
117342148;5.16254e-08
133956083;5.44953e-07
134067711;2.04479e-06
134152143;1.56067e-06
134178847;3.30226e-07
60799481;6.19414e-08
119783904;1.07804e-06
53582233;5.86012e-08
147710;6.90854e-07
134180287;7.92228e-06
134176769;7.091e-07
131820030;5.76469e-07
132122624;8.25507e-06
123713499;1.5699e-07
25660984;7.08941e-09
132382728;5.42885e-07
19664391;6.00396e-07
121581463;3.73557e-08
58458304;7.33049e-07
105536091;6.93035e-09
76752166;2.02457e-08
519670;2.95233e-07
104710942;2.84031e-09
10182912;7.28028e-08
77145234;2.56877e-07
2073;1.17959e-06
24906241;4.78081e-08
114819163;1.54629e-06
117442051;1.2591e-06
376831;1.11333e-05
133693632;1.90941e-06
134216187;1.12415e-05
117436414;3.81035e-06
33398399;7.6711e-08
9502721;1.24133e-07
4128992;6.04418e-09
52691236;1.95899e-06
1835712;5.67153e-07
119307803;4.8308e-08
134182406;1.81984e-07
24917515;1.04503e-06
117445569;1.18157e-08
10227247;3.37724e-07
133709823;1.87919e-06
117140902;1.47105e-07
17544;1.82939e-07
47212596;4.83193e-07
107964315;4.9126e-08
24580;2.4071e-06
134178888;7.13167e-07
66862601;3.43018e-07
518271;5.22162e-08
133557963;9.31621e-10
33553911;3.67627e-07
1049307;3.67195e-07
58474495;7.43229e-07
132149369;2.49265e-08
77089894;9.75021e-08
67111431;1.9096e-07
134214068;1.16943e-06
16384000;1.0473e-06
262856;4.94441e-07
124780127;7.75404e-07
134217586;3.66763e-07
52658175;2.12266e-06
20758079;2.88439e-07
68290950;3.77352e-07
123256792;2.49947e-10
67107913;2.07751e-07
52686319;4.43088e-09
25035008;3.41973e-07
28760424;9.49799e-09
133961720;1.06873e-06
127920113;6.96216e-08
40449216;6.61224e-09
133947648;3.52196e-06
59889900;1.9964e-07
86818399;2.04275e-07
67240198;5.7356e-07
132152887;1.08293e-06
119799375;2.66989e-07
1851903;7.37776e-07
131333375;1.73684e-06
16794658;6.42364e-08
23969375;6.08394e-07
130763008;1.33722e-07
62602137;6.15779e-09
120041983;4.42088e-07
102527171;8.18009e-09
77594185;5.86944e-07
12353151;1.13392e-06
100595707;4.61357e-07
112678827;3.99915e-08
16924824;2.00867e-08
117337910;2.50624e-06
888832;1.18761e-06
100401087;5.24025e-07
113404212;2.35473e-07
9587199;3.50917e-06
1082368;3.70149e-07
4151;9.82224e-07
2522624;6.03372e-07
16284730;3.73194e-07
52691956;1.24292e-08
67338748;1.62468e-06
121535729;2.70397e-09
104653255;4.38544e-09
131596277;8.39141e-08
4156416;8.64749e-07
116389631;1.37266e-07
117698596;2.74715e-07
133423600;7.0823e-06
18943;9.19772e-05
92297260;1.64283e-08
1837111;6.17619e-07
134216907;4.91737e-07
132083247;1.75645e-08
25163775;2.71063e-06
50167711;1.62102e-07
38273025;9.01241e-07
262177;4.96281e-07
133922302;1.44783e-06
117407591;2.4004e-07
1842748;4.28205e-07
1968448;1.82689e-08
67376767;1.02796e-07
65532667;4.7649e-08
24117172;6.82719e-07
7243632;1.8178e-10
131519;6.41426e-06
81428479;1.56146e-06
131811595;2.46312e-08
49283071;1.68294e-06
93752133;6.34411e-08
134171132;6.78516e-07
33357623;3.18433e-07
134209151;1.57333e-06
196734;3.96825e-07
117178880;7.16912e-06
114978239;8.70111e-07
66851327;4.29341e-07
10457088;1.11997e-06
130277752;1.55035e-07
76807734;2.78873e-07
16824;8.58659e-07
37761065;3.22659e-09
917696;2.76464e-07
65138920;2.94097e-07
133992703;1.01872e-06
57145334;2.37109e-07
134107129;6.38933e-07
115033087;6.00782e-08
40375256;2.49947e-10
38089369;3.58356e-07
43816703;9.77066e-10
56636928;5.27729e-07
132222527;5.28547e-07
1838592;0.0002167
112612;7.1219e-07
134069028;7.40525e-08
8126468;2.28488e-06
1294847;1.611e-06
19022985;1.32472e-08
76732416;1.20338e-07
8132105;9.3687e-07
81686054;4.91525e-06
1050624;0.000275791
117079615;2.43494e-07
2209791;1.89883e-06
132382646;4.27964e-06
222718;3.10843e-07
16880530;1.66874e-07
5769280;1.38039e-07
33456127;9.05317e-06
132118509;9.00264e-08
10256070;9.74794e-09
134188763;2.83076e-07
5242879;5.66148e-06
14818531;4.11277e-09
1577499;8.92993e-08
103416;1.16237e-06
132149287;1.80121e-07
106934;2.64898e-07
57442368;1.84718e-06
126091252;5.48657e-07
32295;4.03494e-06
14679807;2.35784e-06
1854783;1.53399e-07
38346944;5.01485e-08
119303606;1.45197e-08
102370342;3.78783e-08
129728447;1.46264e-07
132116390;3.51198e-07
76807775;1.11547e-06
133299709;3.64696e-08
31518841;4.60198e-07
267053;3.46745e-08
134213389;3.22432e-08
31751975;5.93056e-09
133149465;1.04523e-08
117337190;1.03478e-07
130547198;4.06618e-07
77580792;7.66656e-08
95869741;1.60693e-06
5778435;2.11501e-07
133463615;9.54071e-07
17020489;1.42038e-07
264255;6.42932e-07
7878768;2.37223e-08
132939784;1.27496e-07
134216228;5.38727e-07
45899311;1.31631e-07
132251391;2.70547e-06
17012733;1.12476e-08
115374023;1.9814e-08
1864184;1.55481e-06
76573696;1.27316e-06
33620033;1.66192e-07
75501567;1.71673e-06
117423103;5.48498e-07
31948263;7.36208e-09
25118720;6.18778e-07
125857852;1.08522e-07
133975113;9.61251e-07
133594624;4.59721e-07
12815900;5.90784e-09
18874386;5.04507e-07
262136;0.000113161
77103615;1.09804e-06
125867007;7.86947e-07
1722375;6.93262e-08
134107047;1.95822e-07
10223688;8.84926e-07
14470759;5.36546e-07
525348;9.72612e-07
131853811;3.07935e-07
134217627;6.32821e-06
10227206;8.42897e-06
80931188;1.6292e-07
114978157;3.24886e-07
1832955;4.43679e-07
100927488;5.11869e-07
766463;3.51085e-07
100663351;1.20245e-06
122400214;2.32474e-07
134184525;7.01465e-07
8265479;1.74122e-07
15492647;1.65283e-07
128176617;7.22688e-07
592;7.14144e-07
67043231;2.94279e-07
248064;7.22052e-07
10253272;5.46021e-08
67240959;4.18366e-07
126753848;5.47611e-09
123965888;1.06993e-05
58572361;1.52388e-06
134213430;1.18491e-06
1965568;4.57755e-06
17843204;1.17021e-08
132647936;2.86394e-07
52429095;1.93391e-07
131330495;1.17475e-07
132120587;1.48875e-06
1095679;1.42343e-06
133167055;1.28666e-06
62783487;1.34749e-06
28057;5.71697e-08
111172;1.06773e-07
58504799;6.45682e-07
32254;3.82124e-07
130284027;3.82896e-07
117210624;1.02667e-05
20671487;8.77087e-09
33619992;3.24931e-07
35787016;9.51844e-08
